X_axis          Y_axis          Z_axis          GR_bin          PR_Ref         
40582.525893    -65381.363507   1750.000000     22.100416       34.759998      
40582.525893    -65381.363507   2000.000000     21.200418       33.860001      
40582.525893    -65381.363507   2250.000000     21.070417       33.730000      
40582.525893    -65381.363507   2500.000000     19.780416       32.439999      
40582.525893    -65381.363507   2750.000000     18.450418       31.110001      
38790.823757    -70046.362508   1749.865639     26.653713       38.540001      
38790.823757    -70046.362508   1999.846444     25.663711       37.549999      
38790.823757    -70046.362508   2249.827250     25.853714       37.740002      
38790.823757    -70046.362508   2499.808055     24.903713       36.790001      
38790.823757    -70046.362508   2749.788861     23.963711       35.849998      
38790.823757    -70046.362508   2999.769666     23.413711       35.299999      
37009.488740    -74700.683501   1749.462576     35.022496       44.660000      
37009.488740    -74700.683501   1999.385801     34.432496       44.070000      
37009.488740    -74700.683501   2249.309026     33.892495       43.529999      
37009.488740    -74700.683501   2499.232251     31.912495       41.549999      
37009.488740    -74700.683501   2749.155476     32.292496       41.930000      
37009.488740    -74700.683501   2999.078701     32.652497       42.290001      
35234.316188    -79351.061383   1998.618140     38.019258       47.570000      
35234.316188    -79351.061383   2248.445408     38.519258       48.070000      
35234.316188    -79351.061383   2498.272675     36.139257       45.689999      
35234.316188    -79351.061383   2748.099943     37.599260       47.150002      
35234.316188    -79351.061383   2997.927211     37.089258       46.639999      
35234.316188    -79351.061383   3247.754478     36.639257       46.189999      
33451.469422    -84027.503661   1997.543581     38.512285       48.310001      
33451.469422    -84027.503661   2247.236528     38.672285       48.470001      
33451.469422    -84027.503661   2496.929476     38.382284       48.180000      
33451.469422    -84027.503661   2746.622424     39.592283       49.389999      
33451.469422    -84027.503661   2996.315371     39.102285       48.900002      
33451.469422    -84027.503661   3246.008319     38.722284       48.520000      
33451.469422    -84027.503661   3495.701266     40.082285       49.880001      
31686.084121    -88676.025724   2245.682573     20.110577       30.610001      
31686.084121    -88676.025724   2495.202859     20.860577       31.360001      
31686.084121    -88676.025724   2744.723145     19.880575       30.379999      
31686.084121    -88676.025724   2994.243430     21.450577       31.950001      
31686.084121    -88676.025724   3243.763716     22.170574       32.669998      
31686.084121    -88676.025724   3493.284002     23.690575       34.189999      
29914.118959    -93351.113100   2243.783780     25.788258       35.990002      
29914.118959    -93351.113100   2493.093089     27.558254       37.759998      
29914.118959    -93351.113100   2742.402398     27.348255       37.549999      
29914.118959    -93351.113100   2991.711707     26.368256       36.570000      
29914.118959    -93351.113100   3241.021016     23.468254       33.669998      
29914.118959    -93351.113100   3490.330324     22.118256       32.320000      
29914.118959    -93351.113100   3739.639633     23.208256       33.410000      
28140.085416    -98043.696329   2241.540441     30.843068       40.619999      
28140.085416    -98043.696329   2490.600490     30.923069       40.700001      
28140.085416    -98043.696329   2739.660539     31.403069       41.180000      
28140.085416    -98043.696329   2988.720589     30.693070       40.470001      
28140.085416    -98043.696329   3237.780638     30.783070       40.560001      
28140.085416    -98043.696329   3486.840687     29.003067       38.779999      
28140.085416    -98043.696329   3735.900736     29.173069       38.950001      
28140.085416    -98043.696329   3984.960785     29.333069       39.110001      
26377.492205    -102719.569153  2487.725446     28.568655       37.439999      
26377.492205    -102719.569153  2736.497991     27.688657       36.560001      
26377.492205    -102719.569153  2985.270535     27.918657       36.790001      
26377.492205    -102719.569153  3234.043080     28.908655       37.779999      
26377.492205    -102719.569153  3482.815625     29.128656       38.000000      
26377.492205    -102719.569153  3731.588169     29.708658       38.580002      
26377.492205    -102719.569153  3980.360714     28.398656       37.270000      
24603.845551    -107433.445959  2484.468398     23.725333       33.529999      
24603.845551    -107433.445959  2732.915237     24.815333       34.619999      
24603.845551    -107433.445959  2981.362077     24.295333       34.099998      
24603.845551    -107433.445959  3229.808917     22.605334       32.410000      
24603.845551    -107433.445959  3478.255757     21.265334       31.070000      
24603.845551    -107433.445959  3726.702596     22.035334       31.840000      
24603.845551    -107433.445959  3975.149436     21.105334       30.910000      
24603.845551    -107433.445959  4223.596276     20.605334       30.410000      
22844.105118    -112125.691096  2728.912829     27.193501       36.130001      
22844.105118    -112125.691096  2976.995814     25.893502       34.830002      
22844.105118    -112125.691096  3225.078798     24.973500       33.910000      
22844.105118    -112125.691096  3473.161783     25.673501       34.610001      
22844.105118    -112125.691096  3721.244767     26.353501       35.290001      
22844.105118    -112125.691096  3969.327752     26.213502       35.150002      
22844.105118    -112125.691096  4217.410736     25.273499       34.209999      
22844.105118    -112125.691096  4465.493720     21.533499       30.469999      
21065.407640    -116875.736494  2724.491381     16.337556       27.450001      
21065.407640    -116875.736494  2972.172416     12.977556       24.090000      
21065.407640    -116875.736494  3219.853450     16.257556       27.370001      
21065.407640    -116875.736494  3467.534485     17.637556       28.750000      
21065.407640    -116875.736494  3715.215520     17.157556       28.270000      
21065.407640    -116875.736494  3962.896554     17.137556       28.250000      
21065.407640    -116875.736494  4210.577589     16.097555       27.209999      
21065.407640    -116875.736494  4458.258623     12.067556       23.180000      
21065.407640    -116875.736494  4705.939658     13.327556       24.440001      
19299.644026    -121602.145791  2966.892624     19.172635       28.610001      
19299.644026    -121602.145791  3214.133676     18.692634       28.129999      
19299.644026    -121602.145791  3461.374728     19.122634       28.559999      
19299.644026    -121602.145791  3708.615780     19.512635       28.950001      
19299.644026    -121602.145791  3955.856832     20.302634       29.740000      
19299.644026    -121602.145791  4203.097884     17.942634       27.379999      
19299.644026    -121602.145791  4450.338936     12.802634       22.240000      
19299.644026    -121602.145791  4697.579987     10.272634       19.709999      
17515.369299    -126393.873032  2961.157249     22.177411       34.150002      
17515.369299    -126393.873032  3207.920353     22.077409       34.049999      
17515.369299    -126393.873032  3454.683457     23.167409       35.139999      
17515.369299    -126393.873032  3701.446561     23.847409       35.820000      
17515.369299    -126393.873032  3948.209665     24.837411       36.810001      
17515.369299    -126393.873032  4194.972769     23.147408       35.119999      
17515.369299    -126393.873032  4441.735873     14.067410       26.040001      
17515.369299    -126393.873032  4688.498977     11.147410       23.120001      
17515.369299    -126393.873032  4935.262081     10.427409       22.400000      
15756.134373    -131127.861767  3201.214435     25.118381       38.029999      
15756.134373    -131127.861767  3447.461699     26.368381       39.279999      
15756.134373    -131127.861767  3693.708964     27.458381       40.369999      
15756.134373    -131127.861767  3939.956228     25.558383       38.470001      
15756.134373    -131127.861767  4186.203492     24.998382       37.910000      
15756.134373    -131127.861767  4432.450756     19.388381       32.299999      
15756.134373    -131127.861767  4678.698020     17.218381       30.129999      
15756.134373    -131127.861767  4924.945285     15.898381       28.809999      
15756.134373    -131127.861767  5171.192549     13.728381       26.639999      
13971.363998    -135939.207246  3194.016953     19.107121       40.939999      
13971.363998    -135939.207246  3439.710565     20.347123       42.180000      
13971.363998    -135939.207246  3685.404176     20.007123       41.840000      
13971.363998    -135939.207246  3931.097788     20.667122       42.500000      
13971.363998    -135939.207246  4176.791400     17.277123       39.110001      
13971.363998    -135939.207246  4422.485012     12.847123       34.680000      
13971.363998    -135939.207246  4668.178624     8.617123        30.450001      
13971.363998    -135939.207246  4913.872235     6.417122        28.250000      
13971.363998    -135939.207246  5159.565847     6.407122        28.240000      
13971.363998    -135939.207246  5405.259459     5.117123        26.950001      
12191.761522    -140751.690574  3431.431243     22.009401       38.779999      
12191.761522    -140751.690574  3676.533475     24.069402       40.840000      
12191.761522    -140751.690574  3921.635706     22.329400       39.099998      
12191.761522    -140751.690574  4166.737938     21.079400       37.849998      
12191.761522    -140751.690574  4411.840170     19.049402       35.820000      
12191.761522    -140751.690574  4656.942401     14.099403       30.870001      
12191.761522    -140751.690574  4902.044633     9.969402        26.740000      
12191.761522    -140751.690574  5147.146865     11.419402       28.190001      
12191.761522    -140751.690574  5392.249096     8.549402        25.320000      
12191.761522    -140751.690574  5637.351328     8.159402        24.930000      
10411.224492    -145575.811404  3667.098220     26.303712       41.070000      
10411.224492    -145575.811404  3911.571435     26.813714       41.580002      
10411.224492    -145575.811404  4156.044650     24.323712       39.090000      
10411.224492    -145575.811404  4400.517864     20.343713       35.110001      
10411.224492    -145575.811404  4644.991079     15.303712       30.070000      
10411.224492    -145575.811404  4889.464294     13.943711       28.709999      
10411.224492    -145575.811404  5133.937508     12.063712       26.830000      
10411.224492    -145575.811404  5378.410723     13.073712       27.840000      
10411.224492    -145575.811404  5622.883938     11.703712       26.469999      
10411.224492    -145575.811404  5867.357152     10.223712       24.990000      
89908.435657    47804.386796    2390.251022     -0.130234       22.910000      
89908.435657    47804.386796    2629.276125     0.479767        23.520000      
89908.435657    47804.386796    2868.301227     0.429765        23.469999      
89908.435657    47804.386796    3107.326329     -5.850233       17.190001      
89908.435657    47804.386796    3346.351431     -23.040234      0.000000       
89908.435657    47804.386796    3585.376534     -23.040234      0.000000       
89908.435657    47804.386796    3824.401636     -23.040234      0.000000       
77850.963605    18130.725136    1706.646602     26.060374       28.230000      
77850.963605    18130.725136    1950.453260     25.050374       27.219999      
77850.963605    18130.725136    2194.259917     24.520375       26.690001      
77850.963605    18130.725136    2438.066575     24.970374       27.139999      
77850.963605    18130.725136    2681.873232     25.420375       27.590000      
77850.963605    18130.725136    2925.679890     24.400374       26.570000      
75886.904785    13249.449594    1711.312503     26.698927       31.059999      
75886.904785    13249.449594    1955.785717     26.218927       30.580000      
75886.904785    13249.449594    2200.258932     26.168928       30.530001      
75886.904785    13249.449594    2444.732147     25.698927       30.059999      
75886.904785    13249.449594    2689.205362     25.638927       30.000000      
75886.904785    13249.449594    2933.678576     24.728928       29.090000      
73957.782177    8441.839041     1715.715622     34.806695       37.430000      
73957.782177    8441.839041     1960.817853     34.976693       37.599998      
73957.782177    8441.839041     2205.920085     36.636693       39.259998      
73957.782177    8441.839041     2451.022316     35.956696       38.580002      
73957.782177    8441.839041     2696.124548     34.536694       37.160000      
72017.528088    3597.398705     1719.855282     28.758959       26.690001      
72017.528088    3597.398705     1965.548894     27.678959       25.610001      
72017.528088    3597.398705     2211.242506     29.158959       27.090000      
72017.528088    3597.398705     2456.936118     29.088959       27.020000      
72017.528088    3597.398705     2702.629729     31.338959       29.270000      
64426.604170    -15491.301076   1486.086208     18.204215       26.010000      
64426.604170    -15491.301076   1733.767242     17.114215       24.920000      
64426.604170    -15491.301076   1981.448277     14.694215       22.500000      
64426.604170    -15491.301076   2229.129312     10.474216       18.280001      
64426.604170    -15491.301076   2476.810346     11.504215       19.309999      
60711.848743    -24909.324442   1490.681039     9.232396        19.580000      
60711.848743    -24909.324442   1739.127878     9.982396        20.330000      
60711.848743    -24909.324442   1987.574718     9.962396        20.309999      
60711.848743    -24909.324442   2236.021558     6.942397        17.290001      
60711.848743    -24909.324442   2484.468398     5.492397        15.840000      
58858.049929    -29627.833077   1492.635268     20.645248       26.080000      
58858.049929    -29627.833077   1741.407812     21.595248       27.030001      
58858.049929    -29627.833077   1990.180357     19.525247       24.959999      
58858.049929    -29627.833077   2238.952902     22.465247       27.900000      
58858.049929    -29627.833077   2487.725446     21.465247       26.900000      
57022.337525    -34312.237623   1494.360294     21.699285       27.160000      
57022.337525    -34312.237623   1743.420343     21.139285       26.600000      
57022.337525    -34312.237623   1992.480392     22.489286       27.950001      
57022.337525    -34312.237623   2241.540441     24.189285       29.650000      
57022.337525    -34312.237623   2490.600490     23.699285       29.160000      
55191.019795    -38997.137517   1495.855853     19.662269       25.790001      
55191.019795    -38997.137517   1745.165162     20.092267       26.219999      
55191.019795    -38997.137517   1994.474471     19.052268       25.180000      
55191.019795    -38997.137517   2243.783780     17.952268       24.080000      
55191.019795    -38997.137517   2493.093089     13.812268       19.940001      
51558.192625    -48331.508366   1498.157686     7.248006        23.350000      
51558.192625    -48331.508366   1747.850633     7.808006        23.910000      
51558.192625    -48331.508366   1997.543581     6.578006        22.680000      
51558.192625    -48331.508366   2247.236528     6.548005        22.650000      
51558.192625    -48331.508366   2496.929476     7.728006        23.830000      
49744.262097    -53006.313521   1748.790873     17.277137       28.129999      
49744.262097    -53006.313521   1998.618140     19.507139       30.360001      
49744.262097    -53006.313521   2248.445408     19.447137       30.299999      
49744.262097    -53006.313521   2498.272675     18.947137       29.799999      
49744.262097    -53006.313521   2748.099943     20.997139       31.850000      
47945.189886    -57659.304163   1749.462576     17.993126       29.780001      
47945.189886    -57659.304163   1999.385801     18.793126       30.580000      
47945.189886    -57659.304163   2249.309026     17.893126       29.680000      
47945.189886    -57659.304163   2499.232251     16.453125       28.240000      
47945.189886    -57659.304163   2749.155476     19.063126       30.850000      
46147.451173    -62320.816303   1749.865639     20.378875       30.270000      
46147.451173    -62320.816303   1999.846444     18.998874       28.889999      
46147.451173    -62320.816303   2249.827250     20.258874       30.150000      
46147.451173    -62320.816303   2499.808055     19.288875       29.180000      
46147.451173    -62320.816303   2749.788861     17.898875       27.790001      
44351.079426    -66985.573408   1750.000000     32.331300       41.720001      
44351.079426    -66985.573408   2000.000000     32.011301       41.400002      
44351.079426    -66985.573408   2250.000000     32.421301       41.810001      
44351.079426    -66985.573408   2500.000000     30.981298       40.369999      
44351.079426    -66985.573408   2750.000000     32.561300       41.950001      
44351.079426    -66985.573408   3000.000000     32.571298       41.959999      
42561.106226    -71650.451212   1749.865639     31.089363       43.400002      
42561.106226    -71650.451212   1999.846444     29.789359       42.099998      
42561.106226    -71650.451212   2249.827250     30.819362       43.130001      
42561.106226    -71650.451212   2499.808055     30.669361       42.980000      
42561.106226    -71650.451212   2749.788861     31.939361       44.250000      
42561.106226    -71650.451212   2999.769666     30.559360       42.869999      
40782.226049    -76299.288043   1999.385801     39.766870       47.250000      
40782.226049    -76299.288043   2249.309026     40.076871       47.560001      
40782.226049    -76299.288043   2499.232251     38.886869       46.369999      
40782.226049    -76299.288043   2749.155476     38.196870       45.680000      
40782.226049    -76299.288043   2999.078701     38.646871       46.130001      
40782.226049    -76299.288043   3249.001926     38.696870       46.180000      
39003.584950    -80955.538650   1998.618140     39.537533       48.720001      
39003.584950    -80955.538650   2248.445408     41.997532       51.180000      
39003.584950    -80955.538650   2498.272675     38.527531       47.709999      
39003.584950    -80955.538650   2748.099943     38.407532       47.590000      
39003.584950    -80955.538650   2997.927211     38.997532       48.180000      
39003.584950    -80955.538650   3247.754478     39.487530       48.669998      
37222.450225    -85632.068710   1997.543581     38.603167       49.970001      
37222.450225    -85632.068710   2247.236528     39.353167       50.720001      
37222.450225    -85632.068710   2496.929476     39.193167       50.560001      
37222.450225    -85632.068710   2746.622424     40.483164       51.849998      
37222.450225    -85632.068710   2996.315371     40.753165       52.119999      
37222.450225    -85632.068710   3246.008319     38.593165       49.959999      
37222.450225    -85632.068710   3495.701266     38.533167       49.900002      
35460.054131    -90273.661331   2245.682573     32.024660       41.349998      
35460.054131    -90273.661331   2495.202859     31.324663       40.650002      
35460.054131    -90273.661331   2744.723145     32.554663       41.880001      
35460.054131    -90273.661331   2994.243430     30.684660       40.009998      
35460.054131    -90273.661331   3243.763716     30.024660       39.349998      
35460.054131    -90273.661331   3493.284002     29.824663       39.150002      
35460.054131    -90273.661331   3742.804288     29.954660       39.279999      
33685.548968    -94955.855345   2243.783780     31.812183       41.279999      
33685.548968    -94955.855345   2493.093089     31.122184       40.590000      
33685.548968    -94955.855345   2742.402398     31.572185       41.040001      
33685.548968    -94955.855345   2991.711707     31.642185       41.110001      
33685.548968    -94955.855345   3241.021016     30.182185       39.650002      
33685.548968    -94955.855345   3490.330324     30.342185       39.810001      
33685.548968    -94955.855345   3739.639633     28.962184       38.430000      
31915.581169    -99638.403441   2490.600490     32.585051       41.580002      
31915.581169    -99638.403441   2739.660539     31.885051       40.880001      
31915.581169    -99638.403441   2988.720589     30.455050       39.450001      
31915.581169    -99638.403441   3237.780638     30.575049       39.570000      
31915.581169    -99638.403441   3486.840687     29.555049       38.549999      
31915.581169    -99638.403441   3735.900736     27.835051       36.830002      
31915.581169    -99638.403441   3984.960785     28.435050       37.430000      
30152.263706    -104312.920732  2487.725446     22.667019       35.310001      
30152.263706    -104312.920732  2736.497991     21.737019       34.380001      
30152.263706    -104312.920732  2985.270535     23.257020       35.900002      
30152.263706    -104312.920732  3234.043080     22.347020       34.990002      
30152.263706    -104312.920732  3482.815625     23.057019       35.700001      
30152.263706    -104312.920732  3731.588169     22.927018       35.570000      
30152.263706    -104312.920732  3980.360714     20.437020       33.080002      
30152.263706    -104312.920732  4229.133259     19.987019       32.630001      
28379.359801    -109025.438785  2732.915237     25.858479       34.360001      
28379.359801    -109025.438785  2981.362077     25.728478       34.230000      
28379.359801    -109025.438785  3229.808917     26.048478       34.549999      
28379.359801    -109025.438785  3478.255757     25.918476       34.419998      
28379.359801    -109025.438785  3726.702596     25.038479       33.540001      
28379.359801    -109025.438785  3975.149436     23.318478       31.820000      
28379.359801    -109025.438785  4223.596276     22.418478       30.920000      
26614.876729    -113730.773010  2728.912829     16.856285       26.510000      
26614.876729    -113730.773010  2976.995814     18.306284       27.959999      
26614.876729    -113730.773010  3225.078798     17.246285       26.900000      
26614.876729    -113730.773010  3473.161783     18.176285       27.830000      
26614.876729    -113730.773010  3721.244767     19.986284       29.639999      
26614.876729    -113730.773010  3969.327752     19.486284       29.139999      
26614.876729    -113730.773010  4217.410736     14.956286       24.610001      
26614.876729    -113730.773010  4465.493720     14.986284       24.639999      
24840.903751    -118465.226125  2972.172416     14.726482       25.780001      
24840.903751    -118465.226125  3219.853450     15.766481       26.820000      
24840.903751    -118465.226125  3467.534485     16.256481       27.309999      
24840.903751    -118465.226125  3715.215520     14.626482       25.680000      
24840.903751    -118465.226125  3962.896554     15.676481       26.730000      
24840.903751    -118465.226125  4210.577589     12.046482       23.100000      
24840.903751    -118465.226125  4458.258623     13.326481       24.379999      
24840.903751    -118465.226125  4705.939658     11.996481       23.049999      
23077.342099    -123190.067758  2966.892624     14.689839       26.830000      
23077.342099    -123190.067758  3214.133676     14.149840       26.290001      
23077.342099    -123190.067758  3461.374728     14.119839       26.260000      
23077.342099    -123190.067758  3708.615780     14.529839       26.670000      
23077.342099    -123190.067758  3955.856832     15.429838       27.570000      
23077.342099    -123190.067758  4203.097884     14.439839       26.580000      
23077.342099    -123190.067758  4450.338936     11.139839       23.280001      
23077.342099    -123190.067758  4697.579987     9.059839        21.200001      
23077.342099    -123190.067758  4944.821039     5.029839        17.170000      
21299.380389    -127961.894289  3207.920353     22.859430       36.209999      
21299.380389    -127961.894289  3454.683457     23.549432       36.900002      
21299.380389    -127961.894289  3701.446561     25.299432       38.650002      
21299.380389    -127961.894289  3948.209665     25.839429       39.189999      
21299.380389    -127961.894289  4194.972769     24.509431       37.860001      
21299.380389    -127961.894289  4441.735873     18.139431       31.490000      
21299.380389    -127961.894289  4688.498977     11.539430       24.889999      
21299.380389    -127961.894289  4935.262081     8.289430        21.639999      
21299.380389    -127961.894289  5182.025185     6.579431        19.930000      
19533.760677    -132713.284349  3201.214435     24.927547       40.310001      
19533.760677    -132713.284349  3447.461699     26.217544       41.599998      
19533.760677    -132713.284349  3693.708964     27.027546       42.410000      
19533.760677    -132713.284349  3939.956228     25.617546       41.000000      
19533.760677    -132713.284349  4186.203492     22.047546       37.430000      
19533.760677    -132713.284349  4432.450756     19.217544       34.599998      
19533.760677    -132713.284349  4678.698020     14.177545       29.559999      
19533.760677    -132713.284349  4924.945285     11.397547       26.780001      
19533.760677    -132713.284349  5171.192549     10.057546       25.440001      
19533.760677    -132713.284349  5417.439813     10.087545       25.469999      
17759.299288    -137501.654331  3439.710565     18.337066       40.330002      
17759.299288    -137501.654331  3685.404176     19.517062       41.509998      
17759.299288    -137501.654331  3931.097788     20.167064       42.160000      
17759.299288    -137501.654331  4176.791400     17.897063       39.889999      
17759.299288    -137501.654331  4422.485012     13.447063       35.439999      
17759.299288    -137501.654331  4668.178624     8.477063        30.469999      
17759.299288    -137501.654331  4913.872235     7.177064        29.170000      
17759.299288    -137501.654331  5159.565847     6.827064        28.820000      
17759.299288    -137501.654331  5405.259459     5.517064        27.510000      
17759.299288    -137501.654331  5650.953071     5.157064        27.150000      
15962.065183    -142357.440676  3431.431243     23.539205       40.639999      
15962.065183    -142357.440676  3676.533475     24.359204       41.459999      
15962.065183    -142357.440676  3921.635706     24.309205       41.410000      
15962.065183    -142357.440676  4166.737938     21.689206       38.790001      
15962.065183    -142357.440676  4411.840170     18.829206       35.930000      
15962.065183    -142357.440676  4656.942401     15.119206       32.220001      
15962.065183    -142357.440676  4902.044633     11.569205       28.670000      
15962.065183    -142357.440676  5147.146865     11.569205       28.670000      
15962.065183    -142357.440676  5392.249096     10.239205       27.340000      
15962.065183    -142357.440676  5637.351328     9.869205        26.969999      
14183.136147    -147181.624985  3667.098220     25.386908       40.290001      
14183.136147    -147181.624985  3911.571435     25.106905       40.009998      
14183.136147    -147181.624985  4156.044650     23.436907       38.340000      
14183.136147    -147181.624985  4400.517864     21.026907       35.930000      
14183.136147    -147181.624985  4644.991079     18.966906       33.869999      
14183.136147    -147181.624985  4889.464294     15.156906       30.059999      
14183.136147    -147181.624985  5133.937508     12.916907       27.820000      
14183.136147    -147181.624985  5378.410723     11.016907       25.920000      
14183.136147    -147181.624985  5622.883938     10.046908       24.950001      
14183.136147    -147181.624985  5867.357152     11.206908       26.110001      
83570.307918    21375.838095    1944.821299     17.863067       27.350000      
83570.307918    21375.838095    2187.923961     16.853067       26.340000      
83570.307918    21375.838095    2431.026624     17.313066       26.799999      
83570.307918    21375.838095    2674.129286     14.703067       24.190001      
83570.307918    21375.838095    2917.231948     14.093066       23.580000      
83570.307918    21375.838095    3160.334611     16.733066       26.219999      
77712.392914    6815.414798     1715.715622     16.877905       20.870001      
77712.392914    6815.414798     1960.817853     21.007904       25.000000      
77712.392914    6815.414798     2205.920085     18.397903       22.389999      
77712.392914    6815.414798     2451.022316     21.487904       25.480000      
77712.392914    6815.414798     2696.124548     20.297905       24.290001      
77712.392914    6815.414798     2941.226780     24.887903       28.879999      
64475.653677    -26513.523209   1490.681039     13.791011       23.010000      
64475.653677    -26513.523209   1739.127878     11.761011       20.980000      
64475.653677    -26513.523209   1987.574718     11.741010       20.959999      
64475.653677    -26513.523209   2236.021558     8.261011        17.480000      
64475.653677    -26513.523209   2484.468398     10.941011       20.160000      
62622.101905    -31232.110539   1492.635268     11.105160       19.969999      
62622.101905    -31232.110539   1741.407812     11.075162       19.940001      
62622.101905    -31232.110539   1990.180357     11.875161       20.740000      
62622.101905    -31232.110539   2238.952902     11.025160       19.889999      
62622.101905    -31232.110539   2487.725446     8.915162        17.780001      
60786.643124    -35916.598311   1494.360294     23.317787       28.830000      
60786.643124    -35916.598311   1743.420343     21.437788       26.950001      
60786.643124    -35916.598311   1992.480392     20.897787       26.410000      
60786.643124    -35916.598311   2241.540441     22.287786       27.799999      
60786.643124    -35916.598311   2490.600490     19.287786       24.799999      
58955.576545    -40601.581851   1495.855853     23.703981       30.490000      
58955.576545    -40601.581851   1745.165162     22.343981       29.129999      
58955.576545    -40601.581851   1994.474471     24.033981       30.820000      
58955.576545    -40601.581851   2243.783780     21.383982       28.170000      
58955.576545    -40601.581851   2493.093089     21.773981       28.559999      
57133.922899    -45276.818256   1746.642001     9.591728        18.709999      
57133.922899    -45276.818256   1996.162287     10.651729       19.770000      
57133.922899    -45276.818256   2245.682573     8.511728        17.629999      
57133.922899    -45276.818256   2495.202859     8.501729        17.620001      
57133.922899    -45276.818256   2744.723145     -9.118271       0.000000       
55317.297546    -49947.888082   1747.850633     13.404029       24.840000      
55317.297546    -49947.888082   1997.543581     13.914029       25.350000      
55317.297546    -49947.888082   2247.236528     12.774028       24.209999      
55317.297546    -49947.888082   2496.929476     13.294028       24.730000      
55317.297546    -49947.888082   2746.622424     14.834029       26.270000      
53509.571447    -54611.230104   1748.790873     22.782354       30.700001      
53509.571447    -54611.230104   1998.618140     22.722353       30.639999      
53509.571447    -54611.230104   2248.445408     20.962352       28.879999      
53509.571447    -54611.230104   2498.272675     23.042352       30.959999      
53509.571447    -54611.230104   2748.099943     22.542352       30.459999      
51708.146197    -59266.985953   1749.462576     18.767558       32.860001      
51708.146197    -59266.985953   1999.385801     19.117557       33.209999      
51708.146197    -59266.985953   2249.309026     18.187557       32.279999      
51708.146197    -59266.985953   2499.232251     17.317558       31.410000      
51708.146197    -59266.985953   2749.155476     19.317558       33.410000      
51708.146197    -59266.985953   2999.078701     18.837558       32.930000      
49911.208464    -63927.353489   1749.865639     20.351500       33.119999      
49911.208464    -63927.353489   1999.846444     21.071501       33.840000      
49911.208464    -63927.353489   2249.827250     21.391501       34.160000      
49911.208464    -63927.353489   2499.808055     21.651499       34.419998      
49911.208464    -63927.353489   2749.788861     22.721503       35.490002      
49911.208464    -63927.353489   2999.769666     20.611502       33.380001      
48117.124042    -68590.756841   2000.000000     27.956417       35.730000      
48117.124042    -68590.756841   2250.000000     28.596416       36.369999      
48117.124042    -68590.756841   2500.000000     28.456417       36.230000      
48117.124042    -68590.756841   2750.000000     28.306419       36.080002      
48117.124042    -68590.756841   3000.000000     29.716419       37.490002      
46327.011833    -73252.829130   1999.846444     36.480245       44.150002      
46327.011833    -73252.829130   2249.827250     34.500242       42.169998      
46327.011833    -73252.829130   2499.808055     34.130243       41.799999      
46327.011833    -73252.829130   2749.788861     34.140245       41.810001      
46327.011833    -73252.829130   2999.769666     34.870245       42.540001      
46327.011833    -73252.829130   3249.750472     35.190244       42.860001      
44547.261152    -77904.649558   1999.385801     39.641201       44.709999      
44547.261152    -77904.649558   2249.309026     37.951203       43.020000      
44547.261152    -77904.649558   2499.232251     39.821202       44.889999      
44547.261152    -77904.649558   2749.155476     40.021202       45.090000      
44547.261152    -77904.649558   2999.078701     39.821202       44.889999      
44547.261152    -77904.649558   3249.001926     39.631203       44.700001      
42770.517030    -82556.652221   1998.618140     34.027391       42.750000      
42770.517030    -82556.652221   2248.445408     33.207391       41.930000      
42770.517030    -82556.652221   2498.272675     30.887392       39.610001      
42770.517030    -82556.652221   2748.099943     32.107393       40.830002      
42770.517030    -82556.652221   2997.927211     33.627390       42.349998      
42770.517030    -82556.652221   3247.754478     32.047392       40.770000      
42770.517030    -82556.652221   3497.581746     32.827390       41.549999      
40992.371453    -87226.039664   2247.236528     38.026770       48.770000      
40992.371453    -87226.039664   2496.929476     38.226770       48.970001      
40992.371453    -87226.039664   2746.622424     36.986769       47.730000      
40992.371453    -87226.039664   2996.315371     38.686769       49.430000      
40992.371453    -87226.039664   3246.008319     39.726770       50.470001      
40992.371453    -87226.039664   3495.701266     38.896769       49.639999      
40992.371453    -87226.039664   3745.394214     38.196768       48.939999      
39224.300178    -91879.082080   2245.682573     29.636564       41.009998      
39224.300178    -91879.082080   2495.202859     30.056566       41.430000      
39224.300178    -91879.082080   2744.723145     30.436567       41.810001      
39224.300178    -91879.082080   2994.243430     28.936567       40.310001      
39224.300178    -91879.082080   3243.763716     29.036566       40.410000      
39224.300178    -91879.082080   3493.284002     29.826567       41.200001      
39224.300178    -91879.082080   3742.804288     29.426565       40.799999      
37456.632272    -96544.224747   2493.093089     22.952321       34.340000      
37456.632272    -96544.224747   2742.402398     24.842321       36.230000      
37456.632272    -96544.224747   2991.711707     25.892320       37.279999      
37456.632272    -96544.224747   3241.021016     25.802320       37.189999      
37456.632272    -96544.224747   3490.330324     27.592321       38.980000      
37456.632272    -96544.224747   3739.639633     27.392320       38.779999      
37456.632272    -96544.224747   3988.948942     28.292321       39.680000      
35680.261041    -101244.211980  2490.600490     23.071247       33.259998      
35680.261041    -101244.211980  2739.660539     23.441249       33.630001      
35680.261041    -101244.211980  2988.720589     23.751247       33.939999      
35680.261041    -101244.211980  3237.780638     23.631248       33.820000      
35680.261041    -101244.211980  3486.840687     24.711250       34.900002      
35680.261041    -101244.211980  3735.900736     24.591247       34.779999      
35680.261041    -101244.211980  3984.960785     25.591247       35.779999      
33917.158417    -105918.818396  2487.725446     26.434041       35.150002      
